product_id,brand,category_l1,purchases,total_revenue,cum_revenue,cum_revenue_pct,product_rank,product_pct
15100350,unknown,unknown,3.0,1003.11,6301540.279999988,84.96,776,12.03
18200017,samsung,electronics,3.0,1003.05,6302543.329999988,84.97,777,12.04
1002923,huawei,electronics,6.0,1002.65,6303545.979999988,84.99,778,12.06
2602025,bosch,unknown,2.0,1001.65,6304547.629999989,85.0,779,12.07
1802063,artel,electronics,1.0,993.56,6305541.189999988,85.02,780,12.09
3601402,lg,appliances,2.0,993.02,6306534.209999988,85.03,781,12.1
18200004,jbl,electronics,3.0,992.28,6307526.489999988,85.04,782,12.12
26800073,unknown,unknown,1.0,990.37,6308516.859999988,85.06,783,12.13
5100375,xiaomi,electronics,14.0,990.25,6309507.109999988,85.07,784,12.15
2701674,bosch,appliances,2.0,990.09,6310497.199999988,85.08,785,12.16
8500364,unknown,unknown,1.0,987.13,6311484.329999988,85.1,786,12.18
1200957,samsung,electronics,9.0,986.95,6312471.279999988,85.11,787,12.2
26402537,unknown,unknown,3.0,986.64,6313457.919999988,85.12,788,12.21
1004446,samsung,electronics,11.0,982.32,6314440.239999988,85.14,789,12.23
3900432,electrolux,appliances,8.0,980.54,6315420.779999988,85.15,790,12.24
26400291,lucente,unknown,5.0,978.66,6316399.439999988,85.16,791,12.26
6000004,starline,auto,7.0,978.39,6317377.829999988,85.17,792,12.27
1307408,acer,computers,3.0,978.06,6318355.889999988,85.19,793,12.29
1701420,samsung,computers,4.0,978.04,6319333.929999988,85.2,794,12.3
1307589,lenovo,computers,4.0,977.58,6320311.509999988,85.21,795,12.32
12701400,yokohama,unknown,11.0,975.87,6321287.379999988,85.23,796,12.34
2601500,artel,unknown,8.0,975.69,6322263.069999988,85.24,797,12.35
3701016,tefal,appliances,8.0,972.8,6323235.869999988,85.25,798,12.37
26300108,lucente,unknown,1.0,971.97,6324207.839999988,85.27,799,12.38
26300086,lucente,unknown,4.0,966.84,6325174.679999988,85.28,800,12.4
12705001,cordiant,unknown,23.0,965.08,6326139.759999988,85.29,801,12.41
2701685,indesit,appliances,3.0,964.73,6327104.489999988,85.31,802,12.43
1003549,samsung,electronics,3.0,962.08,6328066.569999988,85.32,803,12.44
3300315,redmond,unknown,9.0,961.14,6329027.709999988,85.33,804,12.46
4804660,xiaomi,electronics,38.0,960.22,6329987.929999988,85.34,805,12.47
2701882,beko,appliances,4.0,955.16,6330943.089999988,85.36,806,12.49
8500002,rinnai,unknown,1.0,952.4,6331895.489999988,85.37,807,12.51
2701333,samsung,appliances,1.0,952.38,6332847.869999988,85.38,808,12.52
1004897,huawei,electronics,1.0,952.15,6333800.019999988,85.4,809,12.54
1801541,lg,electronics,2.0,951.3,6334751.319999988,85.41,810,12.55
5300977,philips,unknown,6.0,951.23,6335702.549999989,85.42,811,12.57
26402505,unknown,unknown,1.0,950.73,6336653.279999989,85.43,812,12.58
26300077,lucente,unknown,4.0,949.32,6337602.599999989,85.45,813,12.6
1004905,huawei,electronics,9.0,948.17,6338550.769999989,85.46,814,12.61
1201466,samsung,electronics,4.0,943.76,6339494.529999989,85.47,815,12.63
12702958,cordiant,unknown,22.0,939.75,6340434.279999989,85.49,816,12.65
1480714,pulser,computers,1.0,939.51,6341373.789999989,85.5,817,12.66
14300026,kurzweil,unknown,1.0,939.51,6342313.299999989,85.51,818,12.68
15201063,unknown,unknown,7.0,936.95,6343250.249999989,85.52,819,12.69
9300040,lg,unknown,3.0,936.77,6344187.019999988,85.54,820,12.71
3700748,samsung,appliances,9.0,935.5,6345122.519999988,85.55,821,12.72
12703415,cordiant,unknown,19.0,934.31,6346056.829999988,85.56,822,12.74
1005211,samsung,electronics,5.0,933.54,6346990.369999988,85.57,823,12.75
1004211,samsung,electronics,10.0,932.48,6347922.849999988,85.59,824,12.77
1003313,apple,electronics,1.0,932.46,6348855.309999988,85.6,825,12.78
26402555,unknown,unknown,1.0,931.77,6349787.079999988,85.61,826,12.8
26500141,lucente,unknown,5.0,930.55,6350717.629999988,85.62,827,12.82
17200531,unknown,furniture,2.0,929.24,6351646.869999988,85.64,828,12.83
18200037,sony,electronics,6.0,928.51,6352575.379999988,85.65,829,12.85
26300088,lucente,unknown,5.0,926.65,6353502.029999988,85.66,830,12.86
1307354,asus,computers,1.0,926.64,6354428.669999988,85.67,831,12.88
3601242,samsung,appliances,1.0,926.64,6355355.3099999875,85.69,832,12.89
1480422,acer,computers,3.0,926.58,6356281.889999988,85.7,833,12.91
2702352,lg,appliances,1.0,926.41,6357208.299999988,85.71,834,12.92
2702507,unknown,appliances,1.0,926.41,6358134.709999988,85.72,835,12.94
8500081,kiturami,unknown,2.0,926.12,6359060.829999988,85.74,836,12.96
26800031,genau,unknown,3.0,925.83,6359986.659999988,85.75,837,12.97
1801589,sony,electronics,2.0,925.56,6360912.219999988,85.76,838,12.99
3700907,karcher,appliances,8.0,925.31,6361837.529999987,85.77,839,13.0
1802033,kivi,electronics,6.0,924.56,6362762.089999987,85.79,840,13.02
1307318,hp,computers,1.0,923.83,6363685.919999987,85.8,841,13.03
26300735,unknown,unknown,6.0,922.02,6364607.939999986,85.81,842,13.05
5100574,apple,electronics,2.0,921.21,6365529.149999986,85.82,843,13.06
1003768,huawei,electronics,2.0,920.3,6366449.449999986,85.84,844,13.08
1307113,hp,computers,1.0,919.2,6367368.649999986,85.85,845,13.09
1005166,xiaomi,electronics,3.0,918.38,6368287.029999986,85.86,846,13.11
8500391,rinnai,unknown,1.0,913.79,6369200.819999986,85.87,847,13.13
1003314,apple,electronics,1.0,913.38,6370114.199999986,85.89,848,13.14
1801572,yasin,electronics,4.0,904.33,6371018.529999986,85.9,849,13.16
1000978,samsung,electronics,3.0,903.19,6371921.719999987,85.91,850,13.17
1004964,oppo,electronics,1.0,900.9,6372822.619999987,85.92,851,13.19
1004965,oppo,electronics,1.0,900.9,6373723.519999987,85.93,852,13.2
1801512,haier,electronics,1.0,900.9,6374624.419999988,85.95,853,13.22
13101546,skad,unknown,5.0,900.9,6375525.319999988,85.96,854,13.23
1801980,lg,electronics,1.0,900.85,6376426.169999988,85.97,855,13.25
1004917,apple,electronics,1.0,900.67,6377326.839999988,85.98,856,13.27
1004920,apple,electronics,1.0,900.67,6378227.509999988,86.0,857,13.28
1801911,samsung,electronics,1.0,900.67,6379128.179999988,86.01,858,13.3
1004663,samsung,electronics,1.0,900.62,6380028.799999988,86.02,859,13.31
5100505,apple,electronics,3.0,900.59,6380929.389999988,86.03,860,13.33
3601522,lg,appliances,3.0,892.74,6381822.129999988,86.04,861,13.34
15100101,unknown,unknown,1.0,892.17,6382714.299999988,86.06,862,13.36
4803930,jbl,electronics,10.0,890.6,6383604.899999987,86.07,863,13.37
2800456,unknown,appliances,2.0,890.58,6384495.479999987,86.08,864,13.39
1701543,acer,computers,2.0,889.6,6385385.079999987,86.09,865,13.4
2700588,indesit,appliances,3.0,887.97,6386273.049999987,86.1,866,13.42
14700326,brw,furniture,2.0,887.54,6387160.589999987,86.12,867,13.44
30300011,unknown,unknown,1.0,882.83,6388043.419999987,86.13,868,13.45
12709562,viatti,unknown,23.0,882.05,6388925.469999987,86.14,869,13.47
5100571,apple,electronics,2.0,881.81,6389807.279999986,86.15,870,13.48
26500148,lucente,unknown,3.0,881.1,6390688.379999986,86.16,871,13.5
25600101,unknown,unknown,7.0,881.09,6391569.469999986,86.18,872,13.51
1005225,samsung,electronics,5.0,879.14,6392448.609999985,86.19,873,13.53
26400791,unknown,unknown,3.0,878.79,6393327.3999999855,86.2,874,13.54
1005007,xiaomi,electronics,9.0,878.54,6394205.9399999855,86.21,875,13.56
1307162,hp,computers,1.0,878.12,6395084.059999986,86.22,876,13.58
4100289,microsoft,unknown,3.0,875.1,6395959.159999985,86.23,877,13.59
1005261,oppo,electronics,2.0,875.08,6396834.239999985,86.25,878,13.61
1005285,oneplus,electronics,1.0,874.93,6397709.169999985,86.26,879,13.62
1307062,asus,computers,1.0,874.93,6398584.099999985,86.27,880,13.64
15100002,sv,unknown,1.0,874.93,6399459.029999984,86.28,881,13.65
12201648,giant,sport,1.0,874.93,6400333.959999984,86.29,882,13.67
1004244,apple,electronics,1.0,874.67,6401208.629999984,86.31,883,13.68
15100100,unknown,unknown,2.0,874.66,6402083.289999984,86.32,884,13.7
26404281,unknown,unknown,3.0,874.53,6402957.819999984,86.33,885,13.71
26400759,unknown,unknown,2.0,873.64,6403831.459999984,86.34,886,13.73
1480207,lenovo,computers,1.0,873.36,6404704.819999984,86.35,887,13.75
100009754,xiaomi,electronics,4.0,872.9,6405577.719999985,86.36,888,13.76
5300157,philips,unknown,23.0,870.04,6406447.759999985,86.38,889,13.78
26400802,unknown,unknown,3.0,864.39,6407312.149999985,86.39,890,13.79
4000169,tefal,construction,9.0,862.11,6408174.259999985,86.4,891,13.81
1801785,lg,electronics,2.0,861.79,6409036.049999985,86.41,892,13.82
13300090,vegas,unknown,4.0,856.64,6409892.689999985,86.42,893,13.84
1307175,hp,computers,1.0,854.57,6410747.259999985,86.43,894,13.85
1005163,xiaomi,electronics,3.0,853.9,6411601.159999985,86.45,895,13.87
3600253,midea,appliances,9.0,849.9,6412451.059999986,86.46,896,13.89
1802014,lg,electronics,1.0,849.19,6413300.249999986,86.47,897,13.9
15100110,unknown,unknown,1.0,849.19,6414149.439999986,86.48,898,13.92
1801895,samsung,electronics,1.0,849.16,6414998.599999987,86.49,899,13.93
15700035,unknown,unknown,3.0,848.67,6415847.2699999865,86.5,900,13.95
7900927,peg-perego,furniture,3.0,841.71,6416688.9799999865,86.51,901,13.96
6701098,gigabyte,computers,1.0,839.92,6417528.899999986,86.53,902,13.98
1004869,xiaomi,electronics,2.0,838.64,6418367.539999986,86.54,903,13.99
3701397,dyson,appliances,1.0,833.97,6419201.509999986,86.55,904,14.01
26400764,lucente,unknown,7.0,833.23,6420034.739999986,86.56,905,14.02
17200141,unknown,furniture,1.0,831.4,6420866.139999987,86.57,906,14.04
2800505,unknown,appliances,4.0,830.55,6421696.689999986,86.58,907,14.06
12703498,cordiant,unknown,20.0,827.01,6422523.699999986,86.59,908,14.07
3700278,samsung,appliances,12.0,826.44,6423350.139999987,86.6,909,14.09
4100138,sony,unknown,2.0,826.26,6424176.399999986,86.61,910,14.1
26402949,unknown,unknown,1.0,825.08,6425001.4799999865,86.63,911,14.12
26401579,unknown,unknown,3.0,823.95,6425825.429999987,86.64,912,14.13
8500006,rinnai,unknown,1.0,823.93,6426649.359999986,86.65,913,14.15
8500094,bosch,unknown,1.0,823.93,6427473.289999986,86.66,914,14.16
16400243,granhel,unknown,5.0,823.7,6428296.989999986,86.67,915,14.18
1307342,acer,computers,1.0,823.68,6429120.669999986,86.68,916,14.19
15100148,lider,unknown,2.0,823.66,6429944.329999986,86.69,917,14.21
3100439,braun,appliances,7.0,823.54,6430767.869999986,86.7,918,14.23
1307587,asus,computers,1.0,823.44,6431591.309999987,86.71,919,14.24
14701293,sv,furniture,2.0,823.18,6432414.489999986,86.73,920,14.26
1802061,lg,electronics,2.0,822.64,6433237.129999986,86.74,921,14.27
1002628,apple,electronics,2.0,822.62,6434059.749999986,86.75,922,14.29
2900090,samsung,appliances,8.0,820.88,6434880.629999986,86.76,923,14.3
1802094,artel,electronics,3.0,817.77,6435698.3999999855,86.77,924,14.32
3200388,moulinex,appliances,5.0,815.85,6436514.249999985,86.78,925,14.33
1004253,apple,electronics,1.0,815.7,6437329.949999985,86.79,926,14.35
4201420,lg,appliances,1.0,815.44,6438145.389999986,86.8,927,14.37
4600486,bosch,appliances,1.0,813.92,6438959.309999986,86.81,928,14.38
15100210,unknown,unknown,1.0,813.92,6439773.229999986,86.83,929,14.4
26800007,housefit,unknown,4.0,813.4,6440586.629999986,86.84,930,14.41
8500143,navien,unknown,1.0,813.04,6441399.669999986,86.85,931,14.43
2800037,midea,appliances,4.0,812.03,6442211.699999986,86.86,932,14.44
5801655,element,electronics,7.0,810.69,6443022.389999987,86.87,933,14.46
1005208,apple,electronics,2.0,810.53,6443832.919999987,86.88,934,14.47
1005033,xiaomi,electronics,2.0,810.29,6444643.209999987,86.89,935,14.49
26400282,lucente,unknown,3.0,810.05,6445453.259999987,86.9,936,14.5
1480451,pulser,computers,2.0,808.2,6446261.459999987,86.91,937,14.52
15100263,unknown,unknown,1.0,807.85,6447069.309999987,86.92,938,14.54
3601421,lg,appliances,2.0,805.37,6447874.679999987,86.93,939,14.55
1005256,xiaomi,electronics,6.0,803.82,6448678.499999987,86.95,940,14.57
2800649,unknown,appliances,3.0,802.89,6449481.389999987,86.96,941,14.58
8500360,kovi,unknown,1.0,797.96,6450279.349999987,86.97,942,14.6
16600247,rivertoys,unknown,2.0,797.44,6451076.789999987,86.98,943,14.61
15600005,unknown,unknown,1.0,797.4,6451874.189999987,86.99,944,14.63
1801873,kivi,electronics,2.0,796.9,6452671.089999988,87.0,945,14.64
1801540,lg,electronics,1.0,795.39,6453466.479999987,87.01,946,14.66
4100131,sony,unknown,2.0,794.61,6454261.089999988,87.02,947,14.68
3601000,samsung,appliances,1.0,792.79,6455053.879999988,87.03,948,14.69
26402526,unknown,unknown,1.0,788.91,6455842.789999988,87.04,949,14.71
1500472,hp,computers,1.0,786.92,6456629.709999988,87.05,950,14.72
1003308,apple,electronics,1.0,785.95,6457415.659999988,87.06,951,14.74
1801534,samsung,electronics,1.0,784.29,6458199.949999988,87.07,952,14.75
12703493,cordiant,unknown,19.0,783.89,6458983.839999988,87.08,953,14.77
3700709,karcher,appliances,7.0,783.67,6459767.509999988,87.09,954,14.78
21403640,orient,electronics,7.0,774.69,6460542.199999988,87.11,955,14.8
1306830,lenovo,computers,1.0,772.19,6461314.3899999885,87.12,956,14.81
1306920,lenovo,computers,1.0,772.19,6462086.579999989,87.13,957,14.83
1480395,alser,computers,1.0,772.19,6462858.769999989,87.14,958,14.85
2702608,haier,appliances,1.0,772.19,6463630.95999999,87.15,959,14.86
14701532,unknown,furniture,5.0,772.1,6464403.059999989,87.16,960,14.88
3601535,samsung,appliances,2.0,771.98,6465175.03999999,87.17,961,14.89
1004647,huawei,electronics,1.0,771.96,6465946.99999999,87.18,962,14.91
3700704,bosch,appliances,3.0,771.82,6466718.81999999,87.19,963,14.92
1201292,apple,electronics,2.0,771.66,6467490.47999999,87.2,964,14.94
26500314,lucente,unknown,3.0,770.67,6468261.14999999,87.21,965,14.95
26402905,unknown,unknown,2.0,770.14,6469031.28999999,87.22,966,14.97
26400631,unknown,unknown,2.0,769.64,6469800.929999989,87.23,967,14.99
1801853,tcl,electronics,1.0,769.39,6470570.319999989,87.24,968,15.0
1004159,samsung,electronics,1.0,769.13,6471339.449999989,87.25,969,15.02
5100718,samsung,electronics,5.0,767.82,6472107.269999989,87.26,970,15.03
12703206,cordiant,unknown,9.0,767.61,6472874.87999999,87.27,971,15.05
2700856,indesit,appliances,2.0,766.79,6473641.66999999,87.28,972,15.06
2800007,atlant,appliances,3.0,766.25,6474407.91999999,87.29,973,15.08
1003307,apple,electronics,1.0,765.0,6475172.91999999,87.3,974,15.09
18600027,unknown,unknown,1.0,764.24,6475937.15999999,87.31,975,15.11
17300353,creed,unknown,2.0,762.82,6476699.97999999,87.32,976,15.12
1801847,tcl,electronics,2.0,761.92,6477461.89999999,87.33,977,15.14
5700785,unknown,auto,4.0,759.25,6478221.14999999,87.34,978,15.16
26402844,sokolov,unknown,4.0,758.84,6478979.98999999,87.35,979,15.17
15800064,karcher,unknown,1.0,758.08,6479738.06999999,87.36,980,15.19
2700920,midea,appliances,1.0,756.79,6480494.85999999,87.37,981,15.2
1307327,hp,computers,2.0,756.23,6481251.089999991,87.38,982,15.22
5100376,xiaomi,electronics,11.0,750.98,6482002.069999991,87.39,983,15.23
2700600,unknown,appliances,3.0,750.12,6482752.189999991,87.4,984,15.25
4803976,samsung,electronics,6.0,747.51,6483499.699999991,87.41,985,15.26
1005269,apple,electronics,1.0,746.2,6484245.899999991,87.42,986,15.28
1801514,haier,electronics,5.0,746.1,6484991.999999991,87.43,987,15.3
16600063,unknown,unknown,2.0,745.46,6485737.459999991,87.44,988,15.31
9600073,fly,unknown,1.0,744.85,6486482.30999999,87.45,989,15.33
15100366,brw,unknown,1.0,744.68,6487226.98999999,87.46,990,15.34
8800773,nokia,electronics,10.0,743.24,6487970.22999999,87.47,991,15.36
26300666,lucente,unknown,1.0,739.53,6488709.75999999,87.48,992,15.37
12702804,cordiant,unknown,17.0,739.5,6489449.25999999,87.49,993,15.39
2900513,samsung,appliances,5.0,737.95,6490187.209999991,87.5,994,15.4
2900569,lg,appliances,8.0,737.29,6490924.499999991,87.51,995,15.42
17301497,chanel,unknown,4.0,736.19,6491660.689999991,87.52,996,15.43
34600117,fenix,unknown,2.0,736.14,6492396.829999991,87.53,997,15.45
26300032,lucente,unknown,6.0,733.62,6493130.449999991,87.54,998,15.47
12706655,nokian,unknown,16.0,733.12,6493863.569999991,87.55,999,15.48
26300508,unknown,unknown,1.0,732.42,6494595.989999991,87.56,1000,15.5
8500304,unknown,unknown,1.0,730.92,6495326.909999991,87.57,1001,15.51
12600004,tefal,appliances,2.0,729.44,6496056.349999991,87.58,1002,15.53
1004779,xiaomi,electronics,4.0,725.45,6496781.799999991,87.59,1003,15.54
26400362,unknown,unknown,3.0,721.26,6497503.059999991,87.6,1004,15.56
8500287,rinnai,unknown,1.0,720.97,6498224.029999991,87.61,1005,15.57
1003709,samsung,electronics,1.0,720.74,6498944.769999991,87.62,1006,15.59
1306609,lenovo,computers,1.0,720.71,6499665.479999991,87.63,1007,15.61
1307343,acer,computers,1.0,720.71,6500386.189999991,87.64,1008,15.62
1307451,acer,computers,1.0,720.71,6501106.899999991,87.65,1009,15.64
1801997,philips,electronics,1.0,720.71,6501827.609999991,87.66,1010,15.65
3700677,tefal,appliances,5.0,720.6,6502548.209999991,87.67,1011,15.67
1480310,hp,computers,1.0,720.48,6503268.689999991,87.68,1012,15.68
15100072,imperial,unknown,1.0,720.48,6503989.169999992,87.69,1013,15.7
18600003,sv,unknown,2.0,720.22,6504709.389999991,87.7,1014,15.71
1307584,acer,computers,2.0,720.2,6505429.5899999915,87.71,1015,15.73
4900011,braun,appliances,5.0,719.91,6506149.499999992,87.72,1016,15.74
12703440,cordiant,unknown,12.0,719.73,6506869.229999992,87.73,1017,15.76
5100863,samsung,electronics,2.0,719.69,6507588.9199999925,87.74,1018,15.78
1004727,sony,electronics,4.0,718.91,6508307.829999993,87.75,1019,15.79
1801974,lg,electronics,1.0,718.17,6509025.999999993,87.76,1020,15.81
1004776,xiaomi,electronics,4.0,716.78,6509742.779999993,87.77,1021,15.82
5700850,alpine,auto,6.0,712.75,6510455.529999993,87.78,1022,15.84
4700589,xiaomi,auto,10.0,711.71,6511167.239999993,87.79,1023,15.85
14300068,yamaha,electronics,3.0,711.39,6511878.629999992,87.8,1024,15.87
4100300,sony,unknown,1.0,710.83,6512589.4599999925,87.81,1025,15.88
13201267,unknown,furniture,1.0,707.87,6513297.329999993,87.82,1026,15.9
13400724,unknown,unknown,1.0,707.87,6514005.199999993,87.83,1027,15.92
5701107,pioneer,auto,5.0,707.85,6514713.049999992,87.84,1028,15.93
4100374,sony,unknown,1.0,707.61,6515420.659999993,87.84,1029,15.95
100007646,hubert,unknown,1.0,707.59,6516128.249999993,87.85,1030,15.96
26400229,unknown,unknown,2.0,706.32,6516834.569999993,87.86,1031,15.98
1701553,acer,computers,2.0,705.8,6517540.369999993,87.87,1032,15.99
5701166,unknown,auto,5.0,704.93,6518245.299999992,87.88,1033,16.01
28101524,kartal,unknown,3.0,704.28,6518949.579999993,87.89,1034,16.02
26800074,unknown,unknown,1.0,704.27,6519653.849999992,87.9,1035,16.04
3601347,artel,appliances,5.0,704.15,6520357.999999993,87.91,1036,16.05
4804137,huawei,electronics,7.0,703.06,6521061.059999992,87.92,1037,16.07
4803771,sony,electronics,2.0,700.08,6521761.139999992,87.93,1038,16.09
4700199,inspector,auto,4.0,700.04,6522461.179999992,87.94,1039,16.1
3600165,indesit,appliances,4.0,699.95,6523161.129999992,87.95,1040,16.12
1004495,meizu,electronics,10.0,699.6,6523860.729999992,87.96,1041,16.13
3900685,ariston,appliances,7.0,698.56,6524559.289999992,87.97,1042,16.15
26203417,unknown,unknown,2.0,697.86,6525257.149999992,87.98,1043,16.16
2602191,electrolux,unknown,1.0,697.55,6525954.699999992,87.99,1044,16.18
2601779,artel,unknown,4.0,696.52,6526651.219999991,88.0,1045,16.19
12706259,nokian,unknown,13.0,696.02,6527347.239999991,88.01,1046,16.21
1005258,umi,electronics,1.0,694.97,6528042.209999991,88.02,1047,16.23
1306948,hp,computers,1.0,694.97,6528737.17999999,88.02,1048,16.24
1307348,acer,computers,1.0,694.97,6529432.14999999,88.03,1049,16.26
2701426,haier,appliances,1.0,694.97,6530127.11999999,88.04,1050,16.27
2500793,samsung,appliances,2.0,694.94,6530822.05999999,88.05,1051,16.29
1004754,honor,electronics,3.0,694.92,6531516.97999999,88.06,1052,16.3
2700611,indesit,appliances,2.0,694.92,6532211.89999999,88.07,1053,16.32
2600400,unknown,unknown,3.0,694.89,6532906.78999999,88.08,1054,16.33
1307075,asus,computers,1.0,694.74,6533601.52999999,88.09,1055,16.35
12201602,giant,sport,1.0,694.74,6534296.26999999,88.1,1056,16.36
1201452,apple,electronics,1.0,694.72,6534990.98999999,88.11,1057,16.38
1801554,lg,electronics,1.0,694.72,6535685.70999999,88.12,1058,16.4
1003771,huawei,electronics,3.0,694.14,6536379.849999989,88.13,1059,16.41
12709709,cordiant,unknown,19.0,690.41,6537070.2599999895,88.14,1060,16.43
1003894,lg,electronics,2.0,689.8,6537760.059999989,88.15,1061,16.44
22700299,aeroforce,unknown,4.0,688.84,6538448.899999989,88.16,1062,16.46
26300101,lucente,unknown,4.0,688.84,6539137.739999989,88.16,1063,16.47
1480668,hp,computers,1.0,687.02,6539824.759999989,88.17,1064,16.49
26400328,lucente,unknown,4.0,684.72,6540509.479999988,88.18,1065,16.5
15100222,unknown,unknown,1.0,684.68,6541194.159999988,88.19,1066,16.52
2702525,dauscher,appliances,1.0,684.68,6541878.839999988,88.2,1067,16.53
17800037,dxracer,computers,2.0,684.65,6542563.489999988,88.21,1068,16.55
5100750,garmin,electronics,1.0,684.35,6543247.839999988,88.22,1069,16.57
10701166,badlandgames,unknown,11.0,684.29,6543932.129999988,88.23,1070,16.58
26800077,startline,unknown,2.0,684.18,6544616.3099999875,88.24,1071,16.6
6701230,powercolor,computers,4.0,681.37,6545297.679999988,88.25,1072,16.61
5100721,huawei,electronics,4.0,680.99,6545978.669999988,88.26,1073,16.63
9300078,lg,unknown,3.0,679.63,6546658.299999988,88.27,1074,16.64
4201416,samsung,appliances,2.0,679.5,6547337.799999988,88.28,1075,16.66
12701602,matador,unknown,17.0,678.3,6548016.0999999875,88.28,1076,16.67
12709558,unknown,unknown,22.0,676.72,6548692.819999987,88.29,1077,16.69
15100132,unknown,unknown,2.0,676.16,6549368.979999987,88.3,1078,16.71
12600008,tefal,appliances,4.0,674.57,6550043.549999988,88.31,1079,16.72
5000356,janome,appliances,4.0,673.78,6550717.329999988,88.32,1080,16.74
1005103,xiaomi,electronics,7.0,670.65,6551387.979999988,88.33,1081,16.75
13102627,skad,unknown,3.0,670.29,6552058.269999988,88.34,1082,16.77
1500447,hp,computers,5.0,669.64,6552727.909999988,88.35,1083,16.78
13104666,unknown,unknown,1.0,669.26,6553397.169999988,88.36,1084,16.8
3700580,thomas,appliances,2.0,669.02,6554066.189999987,88.37,1085,16.81
1306256,hp,computers,2.0,668.74,6554734.929999988,88.38,1086,16.83
30200001,unknown,unknown,4.0,668.41,6555403.339999988,88.38,1087,16.84
100008984,robertobravo,unknown,1.0,664.57,6556067.909999988,88.39,1088,16.86
12707451,unknown,unknown,2.0,662.56,6556730.469999988,88.4,1089,16.88
13100022,skad,unknown,2.0,661.74,6557392.209999988,88.41,1090,16.89
28716978,respect,apparel,8.0,661.04,6558053.249999988,88.42,1091,16.91
18200072,samsung,electronics,3.0,660.87,6558714.119999988,88.43,1092,16.92
2500768,smeg,appliances,1.0,659.93,6559374.049999988,88.44,1093,16.94
5800108,alpine,electronics,4.0,658.96,6560033.009999988,88.45,1094,16.95
1004991,vivo,electronics,3.0,658.91,6560691.919999988,88.46,1095,16.97
2700257,atlant,appliances,2.0,658.44,6561350.359999988,88.46,1096,16.98
12708151,sava,unknown,2.0,658.44,6562008.799999989,88.47,1097,17.0
6701191,palit,computers,1.0,657.67,6562666.469999989,88.48,1098,17.02
15100288,unknown,unknown,1.0,656.39,6563322.859999988,88.49,1099,17.03
1307152,lenovo,computers,1.0,656.13,6563978.989999988,88.5,1100,17.05
15100009,unknown,unknown,2.0,656.1,6564635.089999988,88.51,1101,17.06
1801872,kivi,electronics,3.0,654.77,6565289.859999987,88.52,1102,17.08
26400533,unknown,unknown,2.0,651.24,6565941.0999999875,88.53,1103,17.09
2240118,canon,unknown,1.0,648.41,6566589.509999988,88.53,1104,17.11
3600025,indesit,appliances,3.0,648.41,6567237.919999988,88.54,1105,17.12
19100228,unknown,construction,3.0,648.4,6567886.319999988,88.55,1106,17.14
3701323,bosch,appliances,4.0,645.75,6568532.069999988,88.56,1107,17.15
1003954,oneplus,electronics,1.0,644.98,6569177.049999989,88.57,1108,17.17
22400213,trust,electronics,5.0,643.89,6569820.939999988,88.58,1109,17.19
12716059,jinyu,unknown,2.0,643.52,6570464.459999988,88.59,1110,17.2
2800615,atlant,appliances,3.0,643.35,6571107.8099999875,88.6,1111,17.22
2702063,skyworth,appliances,1.0,643.26,6571751.069999987,88.6,1112,17.23
1004428,huawei,electronics,1.0,643.23,6572394.299999988,88.61,1113,17.25
1005201,samsung,electronics,1.0,642.98,6573037.279999988,88.62,1114,17.26
1004142,xiaomi,electronics,3.0,642.75,6573680.029999988,88.63,1115,17.28
17301078,unknown,unknown,5.0,642.2,6574322.229999988,88.64,1116,17.29
1306659,hp,computers,2.0,640.14,6574962.369999988,88.65,1117,17.31
17900033,huter,construction,3.0,640.08,6575602.449999988,88.66,1118,17.33
12708143,cordiant,unknown,2.0,638.48,6576240.9299999885,88.66,1119,17.34
12708239,cordiant,unknown,2.0,638.36,6576879.289999989,88.67,1120,17.36
26202987,unknown,unknown,1.0,636.78,6577516.069999989,88.68,1121,17.37
26400289,lucente,unknown,4.0,634.24,6578150.309999989,88.69,1122,17.39
3700828,philips,appliances,2.0,634.23,6578784.53999999,88.7,1123,17.4
14700665,unknown,furniture,3.0,633.15,6579417.68999999,88.71,1124,17.42
18200054,lg,electronics,1.0,631.17,6580048.85999999,88.72,1125,17.43
8500187,unknown,unknown,2.0,630.97,6580679.82999999,88.72,1126,17.45
1500456,hp,computers,1.0,630.82,6581310.64999999,88.73,1127,17.46
3601290,indesit,appliances,3.0,630.78,6581941.42999999,88.74,1128,17.48
7004056,babyzen,kids,1.0,630.65,6582572.079999991,88.75,1129,17.5
7005996,babyzen,kids,1.0,630.65,6583202.729999991,88.76,1130,17.51
41600038,unknown,unknown,1.0,630.65,6583833.3799999915,88.77,1131,17.53
2701286,samsung,appliances,1.0,630.62,6584463.999999992,88.78,1132,17.54
4600552,bosch,appliances,1.0,630.62,6585094.619999992,88.78,1133,17.56
30400004,huter,unknown,1.0,630.36,6585724.979999992,88.79,1134,17.57
13200018,sv,furniture,7.0,628.88,6586353.859999992,88.8,1135,17.59
26401613,unknown,unknown,4.0,628.08,6586981.939999992,88.81,1136,17.6
1005246,nokia,electronics,2.0,628.04,6587609.979999992,88.82,1137,17.62
1004166,xiaomi,electronics,4.0,625.62,6588235.599999992,88.83,1138,17.64
1500463,hp,computers,4.0,624.31,6588859.909999992,88.84,1139,17.65
2601441,hansa,unknown,2.0,623.62,6589483.529999992,88.84,1140,17.67
